accepted_writes,avg_convergence_time,avg_judge_latency,avg_read_latency,avg_stale_version_gap,avg_visibility_lag,avg_write_latency,cache_hit_rate,cache_hits,cache_misses,conflict_checks,contested_ratio,contested_writes,deterministic_profile,duration,fallback_count,invalidations,judge,judge_mode,judge_provider_breakdown,llm_failure_categories,max_stale_version_gap,monotonic_read_violations,num_agents,num_artifacts,operations,p95_stale_version_gap,protocol,read_latency_p50,read_latency_p95,read_latency_p99,read_your_writes_checks,read_your_writes_success_rate,read_your_writes_successes,reason_code_counts,regime,run_error,run_status,scale,seed,stale_read_rate,stale_reads,sync_requests,total_events,write_latency_p50,write_latency_p95,write_latency_p99
0,0.0,,3.0,0.0,12.0,12.0,0.3333333333333333,4,8,2,0.0,0,permissive,40,0,0,deterministic_lenient,deterministic,"{""deterministic"": 2}",{},0,0,3,4,14,0.0,eventual,4.0,4.0,4.0,1,0.0,0,"{""lower_confidence_than_accepted"": 1, ""no_contradiction"": 1}",low,,ok,small,7,0.0,0,0,30,12.0,12.0,12.0
0,10.0,,2.772727272727273,1.25,12.0,12.0,0.4090909090909091,9,13,5,0.0,0,permissive,40,0,0,deterministic_lenient,deterministic,"{""deterministic"": 5}",{},2,2,3,4,27,1.0,eventual,4.0,4.0,4.0,3,0.3333333333333333,1,"{""lower_confidence_than_accepted"": 3, ""no_contradiction"": 2}",low,,ok,small,17,0.18181818181818182,4,0,59,12.0,12.0,12.0
0,0.0,,2.875,1.0,12.0,12.0,0.375,3,5,2,0.0,0,permissive,40,0,0,deterministic_lenient,deterministic,"{""deterministic"": 2}",{},1,0,3,4,10,1.0,eventual,4.0,4.0,4.0,1,1.0,1,"{""lower_confidence_than_accepted"": 2}",low,,ok,small,29,0.125,1,0,22,12.0,12.0,12.0
0,9.0,,2.8260869565217392,1.3333333333333333,12.0,12.0,0.391304347826087,9,14,3,0.0,0,permissive,65,0,0,deterministic_lenient,deterministic,"{""deterministic"": 3}",{},2,0,5,7,26,1.0,eventual,4.0,4.0,4.0,3,0.6666666666666666,2,"{""lower_confidence_than_accepted"": 2, ""no_contradiction"": 1}",low,,ok,medium,7,0.13043478260869565,3,0,55,12.0,12.0,12.0
0,24.0,,2.56,1.0,12.0,12.0,0.48,12,13,3,0.0,0,permissive,65,0,0,deterministic_lenient,deterministic,"{""deterministic"": 3}",{},1,1,5,7,28,1.0,eventual,4.0,4.0,4.0,1,1.0,1,"{""lower_confidence_than_accepted"": 2, ""no_contradiction"": 1}",low,,ok,medium,17,0.12,3,0,59,12.0,12.0,12.0
0,0.0,,3.357142857142857,0.0,12.0,12.0,0.21428571428571427,3,11,2,0.0,0,permissive,65,0,0,deterministic_lenient,deterministic,"{""deterministic"": 2}",{},0,0,5,7,16,0.0,eventual,4.0,4.0,4.0,0,0.0,0,"{""lower_confidence_than_accepted"": 2}",low,,ok,medium,29,0.0,0,0,34,12.0,12.0,12.0
0,18.0625,,2.9285714285714284,1.0,12.0,12.0,0.35714285714285715,15,27,10,0.0,0,permissive,90,0,0,deterministic_lenient,deterministic,"{""deterministic"": 10}",{},1,0,8,12,52,1.0,eventual,4.0,4.0,4.0,3,0.6666666666666666,2,"{""lower_confidence_than_accepted"": 6, ""no_contradiction"": 4}",low,,ok,large,7,0.3333333333333333,14,0,114,12.0,12.0,12.0
0,32.333333333333336,,3.3617021276595747,0.0,12.0,12.0,0.2127659574468085,10,37,4,0.0,0,permissive,90,0,0,deterministic_lenient,deterministic,"{""deterministic"": 4}",{},0,0,8,12,51,0.0,eventual,4.0,4.0,4.0,0,0.0,0,"{""lower_confidence_than_accepted"": 4}",low,,ok,large,17,0.0,0,0,106,12.0,12.0,12.0
0,0.0,,3.375,1.0,12.0,12.0,0.20833333333333334,5,19,5,0.0,0,permissive,90,0,0,deterministic_lenient,deterministic,"{""deterministic"": 5}",{},1,0,8,12,29,1.0,eventual,4.0,4.0,4.0,0,0.0,0,"{""lower_confidence_than_accepted"": 4, ""no_contradiction"": 1}",low,,ok,large,29,0.041666666666666664,1,0,63,12.0,12.0,12.0
0,3.8,,1.75,1.2142857142857142,12.0,12.0,0.75,36,12,15,0.0,0,permissive,40,0,0,deterministic_lenient,deterministic,"{""deterministic"": 15}",{},2,3,3,4,63,2.0,eventual,1.0,4.0,4.0,15,0.2,3,"{""lower_confidence_than_accepted"": 6, ""no_contradiction"": 9}",medium,,ok,small,7,0.2916666666666667,14,0,141,12.0,12.0,12.0
0,4.6,,2.1818181818181817,1.3333333333333333,12.0,12.0,0.6060606060606061,20,13,9,0.0,0,permissive,40,0,0,deterministic_lenient,deterministic,"{""deterministic"": 9}",{},2,3,3,4,42,1.0,eventual,1.0,4.0,4.0,7,0.5714285714285714,4,"{""lower_confidence_than_accepted"": 4, ""no_contradiction"": 5}",medium,,ok,small,17,0.09090909090909091,3,0,93,12.0,12.0,12.0
0,8.5,,2.0,1.5,12.0,12.0,0.6666666666666666,32,16,11,0.0,0,permissive,40,0,0,deterministic_lenient,deterministic,"{""deterministic"": 11}",{},2,3,3,4,59,2.0,eventual,1.0,4.0,4.0,7,0.2857142857142857,2,"{""lower_confidence_than_accepted"": 4, ""no_contradiction"": 7}",medium,,ok,small,29,0.08333333333333333,4,0,129,12.0,12.0,12.0
0,16.09090909090909,,2.369565217391304,1.0,12.0,12.0,0.5434782608695652,25,21,9,0.0,0,permissive,65,0,0,deterministic_lenient,deterministic,"{""deterministic"": 9}",{},1,0,5,7,55,1.0,eventual,1.0,4.0,4.0,7,0.7142857142857143,5,"{""lower_confidence_than_accepted"": 4, ""no_contradiction"": 5}",medium,,ok,medium,7,0.17391304347826086,8,0,119,12.0,12.0,12.0
0,10.71875,,2.1538461538461537,2.1666666666666665,12.0,12.0,0.6153846153846154,32,20,17,0.0,0,permissive,65,0,0,deterministic_lenient,deterministic,"{""deterministic"": 17}",{},5,0,5,7,69,5.0,eventual,1.0,4.0,4.0,14,0.5714285714285714,8,"{""lower_confidence_than_accepted"": 7, ""no_contradiction"": 10}",medium,,ok,medium,17,0.23076923076923078,12,0,155,12.0,12.0,12.0
0,12.944444444444445,,2.125,1.9166666666666667,12.0,12.0,0.625,30,18,14,0.0,0,permissive,65,0,0,deterministic_lenient,deterministic,"{""deterministic"": 14}",{},5,1,5,7,62,3.0,eventual,1.0,4.0,4.0,9,0.7777777777777778,7,"{""lower_confidence_than_accepted"": 5, ""no_contradiction"": 9}",medium,,ok,medium,29,0.25,12,0,138,12.0,12.0,12.0
0,15.222222222222221,,2.0636363636363635,1.9534883720930232,12.0,12.0,0.6454545454545455,71,39,40,0.0,0,permissive,90,0,0,deterministic_lenient,deterministic,"{""deterministic"": 40}",{},6,2,8,12,150,4.0,eventual,1.0,4.0,4.0,30,0.7333333333333333,22,"{""lower_confidence_than_accepted"": 10, ""no_contradiction"": 30}",medium,,ok,large,7,0.39090909090909093,43,0,340,12.0,12.0,12.0
0,31.70967741935484,,2.2972972972972974,2.4642857142857144,12.0,12.0,0.5675675675675675,42,32,33,0.0,0,permissive,90,0,0,deterministic_lenient,deterministic,"{""deterministic"": 33}",{},8,0,8,12,107,6.0,eventual,1.0,4.0,4.0,19,0.7894736842105263,15,"{""lower_confidence_than_accepted"": 12, ""no_contradiction"": 21}",medium,,ok,large,17,0.3783783783783784,28,0,247,12.0,12.0,12.0
0,22.725490196078432,,2.3333333333333335,1.2857142857142858,12.0,12.0,0.5555555555555556,55,44,26,0.0,0,permissive,90,0,0,deterministic_lenient,deterministic,"{""deterministic"": 26}",{},2,1,8,12,125,2.0,eventual,1.0,4.0,4.0,12,0.75,9,"{""lower_confidence_than_accepted"": 8, ""no_contradiction"": 18}",medium,,ok,large,29,0.2828282828282828,28,0,276,12.0,12.0,12.0
0,7.3,,1.7826086956521738,2.6666666666666665,12.0,12.0,0.7391304347826086,34,12,27,0.0,0,permissive,40,0,0,deterministic_lenient,deterministic,"{""deterministic"": 27}",{},5,4,3,4,73,4.0,eventual,1.0,4.0,4.0,23,0.21739130434782608,5,"{""lower_confidence_than_accepted"": 19, ""no_contradiction"": 8}",high,,ok,small,7,0.13043478260869565,6,0,173,12.0,12.0,12.0
0,6.7727272727272725,,1.4191176470588236,2.75,12.0,12.0,0.8602941176470589,117,19,73,0.0,0,permissive,40,0,0,deterministic_lenient,deterministic,"{""deterministic"": 73}",{},8,15,3,4,209,6.0,eventual,1.0,4.0,4.0,69,0.2463768115942029,17,"{""lower_confidence_than_accepted"": 12, ""no_contradiction"": 61}",high,,ok,small,17,0.20588235294117646,28,0,491,12.0,12.0,12.0
0,6.5588235294117645,,1.5901639344262295,3.2333333333333334,12.0,12.0,0.8032786885245902,98,24,56,0.0,0,permissive,40,0,0,deterministic_lenient,deterministic,"{""deterministic"": 56}",{},8,10,3,4,178,7.0,eventual,1.0,4.0,4.0,54,0.2037037037037037,11,"{""lower_confidence_than_accepted"": 16, ""no_contradiction"": 40}",high,,ok,small,29,0.2459016393442623,30,0,412,12.0,12.0,12.0
0,8.843243243243244,,1.4111675126903553,2.5324675324675323,12.0,12.0,0.8629441624365483,170,27,86,0.0,0,permissive,65,0,0,deterministic_lenient,deterministic,"{""deterministic"": 86}",{},8,12,5,7,283,8.0,eventual,1.0,4.0,4.0,74,0.28378378378378377,21,"{""lower_confidence_than_accepted"": 22, ""no_contradiction"": 64}",high,,ok,medium,7,0.39086294416243655,77,0,652,12.0,12.0,12.0
0,10.082051282051282,,1.5294117647058822,2.784090909090909,12.0,12.0,0.8235294117647058,140,30,90,0.0,0,permissive,65,0,0,deterministic_lenient,deterministic,"{""deterministic"": 90}",{},9,11,5,7,260,6.0,eventual,1.0,4.0,4.0,78,0.34615384615384615,27,"{""lower_confidence_than_accepted"": 11, ""no_contradiction"": 79}",high,,ok,medium,17,0.5176470588235295,88,0,610,12.0,12.0,12.0
0,10.569230769230769,,1.8695652173913044,2.260869565217391,12.0,12.0,0.7101449275362319,49,20,49,0.0,0,permissive,65,0,0,deterministic_lenient,deterministic,"{""deterministic"": 49}",{},5,4,5,7,118,5.0,eventual,1.0,4.0,4.0,34,0.6470588235294118,22,"{""lower_confidence_than_accepted"": 8, ""no_contradiction"": 41}",high,,ok,medium,29,0.3333333333333333,23,0,285,12.0,12.0,12.0
0,9.369973190348526,,1.5613496932515338,3.8402777777777777,12.0,12.0,0.8128834355828221,265,61,160,0.0,0,permissive,90,0,0,deterministic_lenient,deterministic,"{""deterministic"": 160}",{},11,18,8,12,486,9.0,eventual,1.0,4.0,4.0,132,0.36363636363636365,48,"{""lower_confidence_than_accepted"": 37, ""no_contradiction"": 123}",high,,ok,large,7,0.44171779141104295,144,0,1132,12.0,12.0,12.0
0,15.995502248875562,,1.6,2.593220338983051,12.0,12.0,0.8,252,63,170,0.0,0,permissive,90,0,0,deterministic_lenient,deterministic,"{""deterministic"": 170}",{},15,17,8,12,485,7.0,eventual,1.0,4.0,4.0,135,0.37037037037037035,50,"{""lower_confidence_than_accepted"": 17, ""no_contradiction"": 153}",high,,ok,large,17,0.3746031746031746,118,0,1140,12.0,12.0,12.0
0,15.398576512455517,,1.6486486486486487,2.7790697674418605,12.0,12.0,0.7837837837837838,174,48,117,0.0,0,permissive,90,0,0,deterministic_lenient,deterministic,"{""deterministic"": 117}",{},15,6,8,12,339,6.0,eventual,1.0,4.0,4.0,86,0.5465116279069767,47,"{""lower_confidence_than_accepted"": 15, ""no_contradiction"": 102}",high,,ok,large,29,0.38738738738738737,86,0,795,12.0,12.0,12.0
2,3.5,,2.8333333333333335,2.0,1.5,1.5,0.25,3,9,0,0.0,0,strict,40,0,0,deterministic_strict,deterministic,{},{},2,0,3,4,14,2.0,mesi,2.0,5.0,5.0,1,0.0,0,{},low,,ok,small,7,0.08333333333333333,1,0,30,1.0,2.0,2.0
5,7.0,,2.272727272727273,1.0,1.625,1.625,0.4090909090909091,9,13,0,0.0,0,strict,40,0,0,deterministic_strict,deterministic,{},{},1,2,3,4,27,1.0,mesi,2.0,5.0,5.0,3,0.3333333333333333,1,{},low,,ok,small,17,0.045454545454545456,1,0,57,2.0,2.0,2.0
2,16.0,,2.875,1.0,1.5,1.5,0.25,2,6,0,0.0,0,strict,40,0,0,deterministic_strict,deterministic,{},{},1,0,3,4,10,1.0,mesi,2.0,5.0,5.0,1,1.0,1,{},low,,ok,small,29,0.25,2,0,22,1.0,2.0,2.0
3,14.461538461538462,,2.9565217391304346,1.5,1.5,1.5,0.2608695652173913,6,17,0,0.0,0,strict,65,0,0,deterministic_strict,deterministic,{},{},2,0,5,7,26,1.0,mesi,2.0,5.0,5.0,3,0.6666666666666666,2,{},low,,ok,medium,7,0.08695652173913043,2,0,55,1.0,2.0,2.0
3,10.666666666666666,,2.4,2.0,1.6,1.6,0.44,11,14,0,0.0,0,strict,65,0,0,deterministic_strict,deterministic,{},{},2,1,5,7,28,2.0,mesi,2.0,5.0,5.0,1,1.0,1,{},low,,ok,medium,17,0.04,1,0,58,2.0,2.0,2.0
2,0.0,,2.642857142857143,1.0,1.5,1.5,0.21428571428571427,3,11,0,0.0,0,strict,65,0,0,deterministic_strict,deterministic,{},{},1,0,5,7,16,1.0,mesi,2.0,5.0,5.0,0,0.0,0,{},low,,ok,medium,29,0.14285714285714285,2,0,34,1.0,2.0,2.0
10,14.612244897959183,,2.1904761904761907,1.0,1.5555555555555556,1.5555555555555556,0.23809523809523808,10,32,0,0.0,0,strict,90,0,0,deterministic_strict,deterministic,{},{},1,0,8,12,52,1.0,mesi,2.0,5.0,5.0,3,0.6666666666666666,2,{},low,,ok,large,7,0.19047619047619047,8,0,112,2.0,2.0,2.0
4,0.0,,2.4893617021276597,1.0,1.5714285714285714,1.5714285714285714,0.23404255319148937,11,36,0,0.0,0,strict,90,0,0,deterministic_strict,deterministic,{},{},1,0,8,12,51,1.0,mesi,2.0,5.0,5.0,0,0.0,0,{},low,,ok,large,17,0.06382978723404255,3,0,105,2.0,2.0,2.0
5,44.0,,2.875,1.0,1.8333333333333333,1.8333333333333333,0.20833333333333334,5,19,0,0.0,0,strict,90,0,0,deterministic_strict,deterministic,{},{},1,0,8,12,29,1.0,mesi,2.0,5.0,5.0,0,0.0,0,{},low,,ok,large,29,0.041666666666666664,1,0,59,2.0,2.0,2.0
15,5.844444444444444,,1.7708333333333333,1.8,1.4074074074074074,1.4074074074074074,0.4166666666666667,20,28,0,0.0,0,strict,40,0,0,deterministic_strict,deterministic,{},{},4,0,3,4,63,2.0,mesi,2.0,2.0,5.0,15,0.3333333333333333,5,{},medium,,ok,small,7,0.3125,15,0,138,1.0,2.0,2.0
9,5.363636363636363,,2.242424242424242,2.0,1.411764705882353,1.411764705882353,0.42424242424242425,14,19,0,0.0,0,strict,40,0,0,deterministic_strict,deterministic,{},{},3,1,3,4,42,2.0,mesi,2.0,5.0,5.0,7,0.2857142857142857,2,{},medium,,ok,small,17,0.18181818181818182,6,0,92,1.0,2.0,2.0
11,1.6666666666666667,,1.8541666666666667,1.3333333333333333,1.8571428571428572,1.8571428571428572,0.5208333333333334,25,23,0,0.0,0,strict,40,0,0,deterministic_strict,deterministic,{},{},2,2,3,4,59,1.0,mesi,1.0,5.0,5.0,8,0.125,1,{},medium,,ok,small,29,0.0625,3,0,121,2.0,2.0,2.0
9,13.972222222222221,,2.1739130434782608,1.0,1.588235294117647,1.588235294117647,0.30434782608695654,14,32,0,0.0,0,strict,65,0,0,deterministic_strict,deterministic,{},{},1,1,5,7,55,1.0,mesi,2.0,5.0,5.0,7,0.7142857142857143,5,{},medium,,ok,medium,7,0.17391304347826086,8,0,118,2.0,2.0,2.0
17,15.45,,2.1346153846153846,1.0909090909090908,1.5,1.5,0.3269230769230769,17,35,0,0.0,0,strict,65,0,0,deterministic_strict,deterministic,{},{},2,1,5,7,69,1.0,mesi,2.0,5.0,5.0,14,0.5714285714285714,8,{},medium,,ok,medium,17,0.21153846153846154,11,0,151,1.0,2.0,2.0
14,13.704918032786885,,2.1041666666666665,1.4444444444444444,1.5769230769230769,1.5769230769230769,0.3125,15,33,0,0.0,0,strict,65,0,0,deterministic_strict,deterministic,{},{},3,0,5,7,62,3.0,mesi,2.0,5.0,5.0,9,0.7777777777777778,7,{},medium,,ok,medium,29,0.1875,9,0,136,1.0,2.0,2.0
40,15.22265625,,2.309090909090909,1.1290322580645162,1.6,1.6,0.2545454545454545,28,82,0,0.0,0,strict,90,0,0,deterministic_strict,deterministic,{},{},2,1,8,12,150,2.0,mesi,2.0,5.0,5.0,30,0.7333333333333333,22,{},medium,,ok,large,7,0.2818181818181818,31,0,330,2.0,2.0,3.0
33,22.824489795918367,,2.1486486486486487,1.0833333333333333,1.5901639344262295,1.5901639344262295,0.14864864864864866,11,63,0,0.0,0,strict,90,0,0,deterministic_strict,deterministic,{},{},2,0,8,12,107,1.0,mesi,2.0,5.0,5.0,20,0.75,15,{},medium,,ok,large,17,0.32432432432432434,24,0,242,2.0,2.0,4.0
26,18.333333333333332,,2.090909090909091,1.3214285714285714,1.68,1.68,0.29292929292929293,29,70,0,0.0,0,strict,90,0,0,deterministic_strict,deterministic,{},{},3,1,8,12,125,2.0,mesi,2.0,5.0,5.0,12,0.75,9,{},medium,,ok,large,29,0.2828282828282828,28,0,274,2.0,3.0,4.0
27,6.5,,1.7391304347826086,1.8421052631578947,1.5681818181818181,1.5681818181818181,0.5869565217391305,27,19,0,0.0,0,strict,40,0,0,deterministic_strict,deterministic,{},{},4,0,3,4,73,4.0,mesi,1.0,5.0,5.0,23,0.30434782608695654,7,{},high,,ok,small,7,0.41304347826086957,19,0,163,1.0,2.0,4.0
73,5.639344262295082,,1.6985294117647058,2.282051282051282,1.735042735042735,1.735042735042735,0.5073529411764706,69,67,0,0.0,0,strict,40,0,0,deterministic_strict,deterministic,{},{},5,6,3,4,209,4.0,mesi,1.0,4.0,5.0,70,0.2571428571428571,18,{},high,,ok,small,17,0.5735294117647058,78,0,462,2.0,4.0,5.0
56,6.04375,,1.7622950819672132,2.727272727272727,1.6206896551724137,1.6206896551724137,0.4344262295081967,53,69,0,0.0,0,strict,40,0,0,deterministic_strict,deterministic,{},{},8,2,3,4,178,7.0,mesi,2.0,3.0,5.0,54,0.24074074074074073,13,{},high,,ok,small,29,0.45081967213114754,55,0,387,2.0,2.0,3.0
86,8.627494456762749,,1.9898477157360406,2.4065934065934065,1.5782312925170068,1.5782312925170068,0.2893401015228426,57,140,0,0.0,0,strict,65,0,0,deterministic_strict,deterministic,{},{},8,4,5,7,283,4.0,mesi,2.0,5.0,5.0,73,0.3150684931506849,23,{},high,,ok,medium,7,0.4619289340101523,91,0,627,2.0,2.0,2.0
90,9.735042735042734,,1.7941176470588236,1.9770114942528736,1.5909090909090908,1.5909090909090908,0.36470588235294116,62,108,0,0.0,0,strict,65,0,0,deterministic_strict,deterministic,{},{},4,1,5,7,260,4.0,mesi,2.0,3.0,5.0,78,0.358974358974359,28,{},high,,ok,medium,17,0.5117647058823529,87,0,584,2.0,2.0,4.0
49,12.566137566137566,,2.028985507246377,3.0,1.5060240963855422,1.5060240963855422,0.3333333333333333,23,46,0,0.0,0,strict,65,0,0,deterministic_strict,deterministic,{},{},7,4,5,7,118,7.0,mesi,2.0,5.0,5.0,33,0.7575757575757576,25,{},high,,ok,medium,29,0.3188405797101449,22,0,270,2.0,2.0,2.0
160,8.836045056320401,,1.9570552147239264,2.1837837837837837,1.5392491467576792,1.5392491467576792,0.2147239263803681,70,256,0,0.0,0,strict,90,0,0,deterministic_strict,deterministic,{},{},8,1,8,12,486,5.0,mesi,2.0,4.0,5.0,133,0.42857142857142855,57,{},high,,ok,large,7,0.5674846625766872,185,0,1105,2.0,2.0,2.0
170,12.533210332103321,,1.9523809523809523,1.8361581920903955,1.5143769968051117,1.5143769968051117,0.17777777777777778,56,259,0,0.0,0,strict,90,0,0,deterministic_strict,deterministic,{},{},13,1,8,12,485,5.0,mesi,2.0,3.0,5.0,136,0.4117647058823529,56,{},high,,ok,large,17,0.5619047619047619,177,0,1113,1.0,2.0,2.0
117,10.283185840707965,,1.9594594594594594,2.076923076923077,1.5952380952380953,1.5952380952380953,0.24324324324324326,54,168,0,0.0,0,strict,90,0,0,deterministic_strict,deterministic,{},{},7,1,8,12,339,4.0,mesi,2.0,5.0,5.0,86,0.5697674418604651,49,{},high,,ok,large,29,0.4099099099099099,91,0,771,2.0,2.0,4.0
2,3.5,,2.8333333333333335,2.0,1.5,1.5,0.25,3,9,0,0.0,0,balanced,40,0,0,deterministic_balanced,deterministic,{},{},2,0,3,4,14,2.0,mesi,2.0,5.0,5.0,1,0.0,0,{},low,,ok,small,7,0.08333333333333333,1,0,30,1.0,2.0,2.0
5,7.0,,2.272727272727273,1.0,1.625,1.625,0.4090909090909091,9,13,0,0.0,0,balanced,40,0,0,deterministic_balanced,deterministic,{},{},1,2,3,4,27,1.0,mesi,2.0,5.0,5.0,3,0.3333333333333333,1,{},low,,ok,small,17,0.045454545454545456,1,0,57,2.0,2.0,2.0
2,16.0,,2.875,1.0,1.5,1.5,0.25,2,6,0,0.0,0,balanced,40,0,0,deterministic_balanced,deterministic,{},{},1,0,3,4,10,1.0,mesi,2.0,5.0,5.0,1,1.0,1,{},low,,ok,small,29,0.25,2,0,22,1.0,2.0,2.0
3,14.461538461538462,,2.9565217391304346,1.5,1.5,1.5,0.2608695652173913,6,17,0,0.0,0,balanced,65,0,0,deterministic_balanced,deterministic,{},{},2,0,5,7,26,1.0,mesi,2.0,5.0,5.0,3,0.6666666666666666,2,{},low,,ok,medium,7,0.08695652173913043,2,0,55,1.0,2.0,2.0
3,10.666666666666666,,2.4,2.0,1.6,1.6,0.44,11,14,0,0.0,0,balanced,65,0,0,deterministic_balanced,deterministic,{},{},2,1,5,7,28,2.0,mesi,2.0,5.0,5.0,1,1.0,1,{},low,,ok,medium,17,0.04,1,0,58,2.0,2.0,2.0
2,0.0,,2.642857142857143,1.0,1.5,1.5,0.21428571428571427,3,11,0,0.0,0,balanced,65,0,0,deterministic_balanced,deterministic,{},{},1,0,5,7,16,1.0,mesi,2.0,5.0,5.0,0,0.0,0,{},low,,ok,medium,29,0.14285714285714285,2,0,34,1.0,2.0,2.0
10,14.612244897959183,,2.1904761904761907,1.0,1.5555555555555556,1.5555555555555556,0.23809523809523808,10,32,0,0.0,0,balanced,90,0,0,deterministic_balanced,deterministic,{},{},1,0,8,12,52,1.0,mesi,2.0,5.0,5.0,3,0.6666666666666666,2,{},low,,ok,large,7,0.19047619047619047,8,0,112,2.0,2.0,2.0
4,0.0,,2.4893617021276597,1.0,1.5714285714285714,1.5714285714285714,0.23404255319148937,11,36,0,0.0,0,balanced,90,0,0,deterministic_balanced,deterministic,{},{},1,0,8,12,51,1.0,mesi,2.0,5.0,5.0,0,0.0,0,{},low,,ok,large,17,0.06382978723404255,3,0,105,2.0,2.0,2.0
5,44.0,,2.875,1.0,1.8333333333333333,1.8333333333333333,0.20833333333333334,5,19,0,0.0,0,balanced,90,0,0,deterministic_balanced,deterministic,{},{},1,0,8,12,29,1.0,mesi,2.0,5.0,5.0,0,0.0,0,{},low,,ok,large,29,0.041666666666666664,1,0,59,2.0,2.0,2.0
15,5.844444444444444,,1.7708333333333333,1.8,1.4074074074074074,1.4074074074074074,0.4166666666666667,20,28,0,0.0,0,balanced,40,0,0,deterministic_balanced,deterministic,{},{},4,0,3,4,63,2.0,mesi,2.0,2.0,5.0,15,0.3333333333333333,5,{},medium,,ok,small,7,0.3125,15,0,138,1.0,2.0,2.0
9,5.363636363636363,,2.242424242424242,2.0,1.411764705882353,1.411764705882353,0.42424242424242425,14,19,0,0.0,0,balanced,40,0,0,deterministic_balanced,deterministic,{},{},3,1,3,4,42,2.0,mesi,2.0,5.0,5.0,7,0.2857142857142857,2,{},medium,,ok,small,17,0.18181818181818182,6,0,92,1.0,2.0,2.0
11,1.6666666666666667,,1.8541666666666667,1.3333333333333333,1.8571428571428572,1.8571428571428572,0.5208333333333334,25,23,0,0.0,0,balanced,40,0,0,deterministic_balanced,deterministic,{},{},2,2,3,4,59,1.0,mesi,1.0,5.0,5.0,8,0.125,1,{},medium,,ok,small,29,0.0625,3,0,121,2.0,2.0,2.0
9,13.972222222222221,,2.1739130434782608,1.0,1.588235294117647,1.588235294117647,0.30434782608695654,14,32,0,0.0,0,balanced,65,0,0,deterministic_balanced,deterministic,{},{},1,1,5,7,55,1.0,mesi,2.0,5.0,5.0,7,0.7142857142857143,5,{},medium,,ok,medium,7,0.17391304347826086,8,0,118,2.0,2.0,2.0
17,15.45,,2.1346153846153846,1.0909090909090908,1.5,1.5,0.3269230769230769,17,35,0,0.0,0,balanced,65,0,0,deterministic_balanced,deterministic,{},{},2,1,5,7,69,1.0,mesi,2.0,5.0,5.0,14,0.5714285714285714,8,{},medium,,ok,medium,17,0.21153846153846154,11,0,151,1.0,2.0,2.0
14,13.704918032786885,,2.1041666666666665,1.4444444444444444,1.5769230769230769,1.5769230769230769,0.3125,15,33,0,0.0,0,balanced,65,0,0,deterministic_balanced,deterministic,{},{},3,0,5,7,62,3.0,mesi,2.0,5.0,5.0,9,0.7777777777777778,7,{},medium,,ok,medium,29,0.1875,9,0,136,1.0,2.0,2.0
40,15.22265625,,2.309090909090909,1.1290322580645162,1.6,1.6,0.2545454545454545,28,82,0,0.0,0,balanced,90,0,0,deterministic_balanced,deterministic,{},{},2,1,8,12,150,2.0,mesi,2.0,5.0,5.0,30,0.7333333333333333,22,{},medium,,ok,large,7,0.2818181818181818,31,0,330,2.0,2.0,3.0
33,22.824489795918367,,2.1486486486486487,1.0833333333333333,1.5901639344262295,1.5901639344262295,0.14864864864864866,11,63,0,0.0,0,balanced,90,0,0,deterministic_balanced,deterministic,{},{},2,0,8,12,107,1.0,mesi,2.0,5.0,5.0,20,0.75,15,{},medium,,ok,large,17,0.32432432432432434,24,0,242,2.0,2.0,4.0
26,18.333333333333332,,2.090909090909091,1.3214285714285714,1.68,1.68,0.29292929292929293,29,70,0,0.0,0,balanced,90,0,0,deterministic_balanced,deterministic,{},{},3,1,8,12,125,2.0,mesi,2.0,5.0,5.0,12,0.75,9,{},medium,,ok,large,29,0.2828282828282828,28,0,274,2.0,3.0,4.0
27,6.5,,1.7391304347826086,1.8421052631578947,1.5681818181818181,1.5681818181818181,0.5869565217391305,27,19,0,0.0,0,balanced,40,0,0,deterministic_balanced,deterministic,{},{},4,0,3,4,73,4.0,mesi,1.0,5.0,5.0,23,0.30434782608695654,7,{},high,,ok,small,7,0.41304347826086957,19,0,163,1.0,2.0,4.0
73,5.639344262295082,,1.6985294117647058,2.282051282051282,1.735042735042735,1.735042735042735,0.5073529411764706,69,67,0,0.0,0,balanced,40,0,0,deterministic_balanced,deterministic,{},{},5,6,3,4,209,4.0,mesi,1.0,4.0,5.0,70,0.2571428571428571,18,{},high,,ok,small,17,0.5735294117647058,78,0,462,2.0,4.0,5.0
56,6.04375,,1.7622950819672132,2.727272727272727,1.6206896551724137,1.6206896551724137,0.4344262295081967,53,69,0,0.0,0,balanced,40,0,0,deterministic_balanced,deterministic,{},{},8,2,3,4,178,7.0,mesi,2.0,3.0,5.0,54,0.24074074074074073,13,{},high,,ok,small,29,0.45081967213114754,55,0,387,2.0,2.0,3.0
86,8.627494456762749,,1.9898477157360406,2.4065934065934065,1.5782312925170068,1.5782312925170068,0.2893401015228426,57,140,0,0.0,0,balanced,65,0,0,deterministic_balanced,deterministic,{},{},8,4,5,7,283,4.0,mesi,2.0,5.0,5.0,73,0.3150684931506849,23,{},high,,ok,medium,7,0.4619289340101523,91,0,627,2.0,2.0,2.0
